2247.99	4761.22
2251.99	4785.93
2255.99	4809.2
2259.99	4831.83
2263.99	4853.67
2267.99	4874.39
2271.99	4893.83
2275.99	4911.69
2279.99	4928.42
2283.99	4944.04
2287.99	4958.87
2291.99	4973.85
2295.99	4988.99
2299.99	5005.09
2303.99	5021.34
2307.99	5038.24
2311.99	5054.66
2315.99	5069.8
2319.99	5083.51
2323.99	5094.66
2327.99	5103.75
2331.99	5110.12
2335.99	5114.43
2339.99	5116.82
2343.99	5117.94
2347.99	5117.94
2351.99	5116.98
2355.99	5115.54
2359.99	5113.47
2363.99	5111.24
2367.99	5108.85
2371.99	5106.62
2375.99	5105.5
2379.99	5104.87
2383.99	5105.82
2387.99	5107.89
2391.99	5111.72
2395.99	5116.82
2399.99	5123.19
2403.99	5130.69
2407.99	5138.65
2411.99	5147.26
2415.99	5156.03
2419.99	5164.95
2423.99	5173.56
2427.99	5181.85
2431.99	5189.82
2435.99	5196.99
2439.99	5203.36
2443.99	5208.94
2447.99	5213.56
2451.99	5217.07
2455.99	5219.78
2459.99	5221.38
2463.99	5222.33
2467.99	5222.65
2471.99	5222.47
2475.99	5222.14
2479.99	5221.49
2483.99	5220.83
2487.99	5220.5
2491.99	5220.17
2495.99	5220.34
2499.99	5220.83
2503.99	5221.98
2507.99	5223.79
2511.99	5226.25
2515.99	5229.2
2519.99	5232.82
2523.99	5236.6
2527.99	5240.54
2531.99	5244.31
2535.99	5247.76
2539.99	5251.04
2543.99	5253.67
2547.99	5256.3
2551.99	5258.44
2555.99	5260.57
2559.99	5262.54
2563.99	5264.51
2567.99	5266.48
2571.99	5268.29
2575.99	5270.42
2579.99	5272.39
2583.99	5274.69
2587.99	5276.83
2591.99	5279.29
2595.99	5281.59
2599.99	5284.05
2603.99	5286.18
2607.99	5288.16
2611.99	5289.64
2615.99	5290.45
2619.99	5290.95
2623.99	5290.95
2627.99	5290.62
2631.99	5290.29
2635.99	5290.13
2639.99	5290.29
2643.99	5291.11
2647.99	5292.43
2651.99	5294.4
2655.99	5296.86
2659.99	5299.98
2663.99	5303.26
2667.99	5306.88
2671.99	5310.49
2675.99	5314.1
2679.99	5317.72
2683.99	5321.33
2687.99	5325.1
2691.99	5328.55
2695.99	5332.16
2699.99	5335.45
2703.99	5338.41
2707.99	5341.2
2711.99	5343.5
2715.99	5345.47
2719.99	5347.27
2723.99	5348.92
2727.99	5350.72
2731.99	5352.69
2735.99	5354.83
2739.99	5357.45
2743.99	5360.25
2747.99	5363.2
2751.99	5366.49
2755.99	5369.61
2759.99	5372.56
2763.99	5375.35
2767.99	5377.98
2771.99	5380.78
2775.99	5383.59
2779.99	5387.01
2783.99	5390.77
2787.99	5395.55
2791.99	5401.18
2795.99	5407.68
2799.99	5415.36
2803.99	5423.56
2807.99	5432.62
2811.99	5442.18
2815.99	5451.75
2819.99	5461.14
2823.99	5470.2
2827.99	5478.57
2831.99	5486.25
2835.99	5493.26
2839.99	5499.23
2843.99	5504.71
2847.99	5509.49
2851.99	5513.76
2855.99	5517.86
2859.99	5521.96
2863.99	5526.05
2867.99	5530.33
2871.99	5534.77
2875.99	5539.38
2879.99	5544.33
2883.99	5549.63
2887.99	5554.93
2891.99	5560.39
2895.99	5565.86
2899.99	5571.15
2903.99	5576.28
2907.99	5581.23
2911.99	5585.67
2915.99	5589.6
2919.99	5592.85
2923.99	5595.24
2927.99	5596.78
2931.99	5597.29
2935.99	5596.78
2939.99	5595.41
2943.99	5593.02
2947.99	5590.11
2951.99	5586.53
2955.99	5582.6
2959.99	5578.33
2963.99	5573.89
2967.99	5569.44
2971.99	5564.83
2975.99	5560.39
2979.99	5556.12
2983.99	5552.19
2987.99	5548.78
2991.99	5545.53
2995.99	5542.97
2999.99	5540.58
3003.99	5538.7
3007.99	5536.47
3011.99	5533.91
3015.99	5530.67
3019.99	5526.57
3023.99	5521.96
3027.99	5517.17
3031.99	5512.56
3035.99	5505.39
3039.99	5503.51
